,hockey_score_total_away,hockey_score_total_home,hockey_away_winner,hockey_home_winner,hockey_team_1,isaway1,hockey_team_2,isaway2,hockey_score_away,hockey_score_home,hockey_ml_away,hockey_ml_home,hockey_spread_line_away,hockey_spread_line_home,hockey_spread_line_away_money,hockey_spread_line_home_money,hockey_spread_line_away_delta,hockey_spread_line_home_delta,hockey_over,hockey_over_money,hockey_under_money,hockey_over_money_delta,hockey_under_money_delta,hockey_over_delta,hockey_date_updated
667,5,3,1,0,Chicago Blackhawks,True,Pittsburgh Penguins,False,"[1, 2, 2]","[2, 1, 0]",230.0,-250.0,1.5,-1.5,-114.0,104.0,3.0,-3.0,6.5,-110.0,100.0,-3.0,203.0,0.0,2019-01-07T00:58:01.981512Z
668,4,0,1,0,Edmonton Oilers,True,Anaheim Ducks,False,"[3, 1, 0]","[0, 0, 0]",150.0,-160.0,1.5,-1.5,-187.0,172.0,-2.0,2.0,5.5,-105.0,-105.0,4.0,-4.0,0.0,2019-01-07T01:10:14.77851Z
669,3,2,1,0,Montreal Canadiens,True,Detroit Red Wings,False,"[0, 2, 1]","[0, 1, 1]",-105.0,-105.0,1.5,-1.5,-280.0,255.0,-5.0,5.0,6.0,105.0,-115.0,3.0,-3.0,0.0,2019-01-09T00:05:24.874357Z
670,4,1,1,0,Nashville Predators,True,Toronto Maple Leafs,False,"[0, 2, 2]","[0, 0, 0]",115.0,-125.0,1.5,-1.5,-220.0,200.0,-5.0,5.0,6.0,-136.0,126.0,-1.0,1.0,0.0,2019-01-07T23:56:01.742949Z
671,1,5,0,1,New Jersey Devils,True,Buffalo Sabres,False,"[1, 0, 0]","[0, 5, 0]",103.0,-113.0,1.5,-1.5,-260.0,240.0,20.0,-15.0,5.5,105.0,-115.0,2.0,-2.0,0.0,2019-01-08T23:58:53.775487Z
672,1,3,0,1,Los Angeles Kings,True,San Jose Sharks,False,"[0, 1, 0]","[1, 1, 1]",200.0,-220.0,1.5,-1.5,-134.0,124.0,1.0,-1.0,5.5,-120.0,110.0,-7.0,7.0,0.0,2019-01-08T01:03:35.053692Z
673,3,0,1,0,St. Louis Blues,True,Philadelphia Flyers,False,"[0, 1, 2]","[0, 0, 0]",106.0,-116.0,1.5,-1.5,-245.0,225.0,10.0,-10.0,6.0,-103.0,-107.0,2.0,-2.0,0.0,2019-01-07T17:50:36.513077Z
674,0,4,0,1,Columbus Blue Jackets,True,Tampa Bay Lightning,False,"[0, 0, 0]","[2, 0, 2]",170.0,-185.0,1.5,-1.5,-155.0,145.0,-5.0,5.0,6.5,-110.0,100.0,9.0,-9.0,0.0,2019-01-09T00:05:04.375754Z
675,1,0,1,0,Minnesota Wild,True,Montreal Canadiens,False,"[0, 0, 1]","[0, 0, 0]",0.0001,0.0001,1.0,-1.0,-170.0,150.0,80.0,-80.0,6.5,120.0,-140.0,221.0,-31.0,0.5,2019-01-08T00:35:30.57577Z
676,0,4,0,1,Minnesota Wild,True,Boston Bruins,False,"[0, 0, 0]","[3, 1, 0]",172.0,-187.0,1.5,-1.5,-155.0,145.0,5.0,-5.0,5.5,-117.0,107.0,-4.0,4.0,0.0,2019-01-08T20:55:47.366963Z
677,3,5,0,1,Philadelphia Flyers,True,Washington Capitals,False,"[1, 0, 2]","[1, 3, 1]",171.0,-186.0,1.5,-1.5,-145.0,135.0,-5.0,5.0,6.0,-125.0,115.0,-10.0,10.0,0.0,2019-01-09T00:05:16.281078Z
678,1,5,0,1,Florida Panthers,True,Pittsburgh Penguins,False,"[0, 1, 0]","[2, 2, 1]",162.0,-172.0,1.5,-1.5,-160.0,150.0,5.0,-5.0,6.5,-110.0,100.0,5.0,-5.0,0.0,2019-01-08T23:44:41.38516Z
679,4,3,1,0,Calgary Flames,True,Chicago Blackhawks,False,"[1, 1, 2]","[1, 1, 1]",-180.0,158.0,-1.5,1.5,150.0,-170.0,-3.0,-7.0,6.5,-115.0,-105.0,-9.0,-1.0,0.0,2019-01-08T01:41:45.631799Z
680,4,3,1,0,Carolina Hurricanes,True,New York Islanders,False,"[2, 0, 2]","[1, 0, 2]",-101.0,-109.0,1.5,-1.5,-240.0,220.0,5.0,-5.0,6.0,115.0,-125.0,5.0,-5.0,0.0,2019-01-08T23:58:39.046597Z
681,3,2,1,0,Montreal Canadiens,True,Detroit Red Wings,False,"[0, 2, 1]","[0, 1, 1]",-105.0,-105.0,1.5,-1.5,-280.0,255.0,-5.0,5.0,6.0,105.0,-115.0,3.0,-3.0,0.0,2019-01-09T00:05:24.874357Z
682,1,5,0,1,New Jersey Devils,True,Buffalo Sabres,False,"[1, 0, 0]","[0, 5, 0]",103.0,-113.0,1.5,-1.5,-260.0,240.0,20.0,-15.0,5.5,105.0,-115.0,2.0,-2.0,0.0,2019-01-08T23:58:53.775487Z
683,4,7,0,1,Colorado Avalanche,True,Winnipeg Jets,False,"[1, 2, 1]","[2, 2, 3]",135.0,-145.0,1.5,-1.5,-190.0,175.0,-10.0,7.0,6.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-08T14:40:26.100118Z
684,2,4,0,1,New York Rangers,True,Vegas Golden Knights,False,"[0, 0, 2]","[1, 2, 1]",249.0,-272.0,1.5,-1.5,-104.0,-106.0,3.0,-3.0,6.0,-108.0,-102.0,-6.0,6.0,0.0,2019-01-08T20:24:11.951204Z
685,0,4,0,1,Columbus Blue Jackets,True,Tampa Bay Lightning,False,"[0, 0, 0]","[2, 0, 2]",170.0,-185.0,1.5,-1.5,-155.0,145.0,-5.0,5.0,6.5,-110.0,100.0,9.0,-9.0,0.0,2019-01-09T00:05:04.375754Z
686,3,1,1,0,Dallas Stars,True,St. Louis Blues,False,"[1, 2, 0]","[0, 1, 0]",-111.0,101.0,-1.5,1.5,240.0,-260.0,10.0,10.0,5.5,108.0,-118.0,-2.0,2.0,0.0,2019-01-08T18:59:00.435295Z
687,0,4,0,1,Minnesota Wild,True,Boston Bruins,False,"[0, 0, 0]","[3, 1, 0]",172.0,-187.0,1.5,-1.5,-155.0,145.0,5.0,-5.0,5.5,-117.0,107.0,-4.0,4.0,0.0,2019-01-08T20:55:47.366963Z
688,3,5,0,1,Philadelphia Flyers,True,Washington Capitals,False,"[1, 0, 2]","[1, 3, 1]",171.0,-186.0,1.5,-1.5,-145.0,135.0,-5.0,5.0,6.0,-125.0,115.0,-10.0,10.0,0.0,2019-01-09T00:05:16.281078Z
689,2,7,0,1,Edmonton Oilers,True,San Jose Sharks,False,"[1, 1, 0]","[3, 2, 2]",185.0,-200.0,1.5,-1.5,-135.0,125.0,-5.0,5.0,6.5,102.0,-112.0,2.0,-2.0,0.0,2019-01-08T23:54:36.795364Z
690,1,5,0,1,Florida Panthers,True,Pittsburgh Penguins,False,"[0, 1, 0]","[2, 2, 1]",162.0,-172.0,1.5,-1.5,-160.0,150.0,5.0,-5.0,6.5,-110.0,100.0,5.0,-5.0,0.0,2019-01-08T23:44:41.38516Z
691,4,3,1,0,Carolina Hurricanes,True,New York Islanders,False,"[2, 0, 2]","[1, 0, 2]",-101.0,-109.0,1.5,-1.5,-240.0,220.0,5.0,-5.0,6.0,115.0,-125.0,5.0,-5.0,0.0,2019-01-08T23:58:39.046597Z
692,3,5,0,1,Colorado Avalanche,True,Calgary Flames,False,"[2, 0, 1]","[2, 1, 2]",161.0,-171.0,1.5,-1.5,-150.0,140.0,-5.0,5.0,6.5,-120.0,110.0,7.0,-7.0,0.0,2019-01-09T23:37:21.875877Z
693,3,4,0,1,Nashville Predators,True,Columbus Blue Jackets,False,"[0, 0, 3, 0]","[1, 0, 2, 1]",-118.0,108.0,-1.5,1.5,248.0,-270.0,-7.0,10.0,6.0,-108.0,-102.0,-1.0,1.0,0.0,2019-01-10T23:06:16.644628Z
694,1,2,0,1,Dallas Stars,True,Philadelphia Flyers,False,"[0, 0, 1]","[0, 2, 0]",-103.0,-107.0,1.5,-1.5,-270.0,248.0,5.0,-2.0,5.5,-110.0,100.0,-2.0,202.0,0.0,2019-01-11T00:04:40.510246Z
695,1,3,0,1,Carolina Hurricanes,True,Tampa Bay Lightning,False,"[0, 1, 0]","[0, 0, 3]",190.0,-208.0,1.5,-1.5,-124.0,114.0,12.0,-12.0,6.5,-109.0,-101.0,11.0,-211.0,0.0,2019-01-11T00:29:50.852412Z
696,2,1,1,0,Ottawa Senators,True,Anaheim Ducks,False,"[0, 0, 1, 1]","[1, 0, 0, 0]",205.0,-225.0,1.5,-1.5,-135.0,125.0,9.0,-9.0,6.0,-108.0,-102.0,-5.0,5.0,0.0,2019-01-09T16:38:29.044848Z
697,4,3,1,0,Nashville Predators,True,Chicago Blackhawks,False,"[2, 1, 0, 1]","[1, 1, 1, 0]",-182.0,169.0,-1.5,1.5,150.0,-160.0,-5.0,5.0,6.0,-110.0,100.0,-1.0,201.0,0.0,2019-01-09T23:51:24.131684Z
698,4,2,1,0,Toronto Maple Leafs,True,New Jersey Devils,False,"[3, 0, 1]","[0, 2, 0]",-158.0,148.0,-1.5,1.5,165.0,-175.0,-3.0,5.0,6.5,-115.0,105.0,-215.0,215.0,0.0,2019-01-10T23:42:40.586487Z
699,4,2,1,0,Washington Capitals,True,Boston Bruins,False,"[1, 1, 2]","[0, 1, 1]",128.0,-138.0,1.5,-1.5,-200.0,185.0,15.0,-10.0,6.0,113.0,-123.0,2.0,-2.0,0.0,2019-01-10T23:58:52.903004Z
700,4,3,1,0,New York Islanders,True,New York Rangers,False,"[2, 1, 1]","[1, 1, 1]",-125.0,115.0,-1.5,1.5,208.0,-228.0,-2.0,2.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-10T23:55:54.627212Z
701,3,4,0,1,Nashville Predators,True,Columbus Blue Jackets,False,"[0, 0, 3, 0]","[1, 0, 2, 1]",-118.0,108.0,-1.5,1.5,248.0,-270.0,-7.0,10.0,6.0,-108.0,-102.0,-1.0,1.0,0.0,2019-01-10T23:06:16.644628Z
702,3,4,0,1,Buffalo Sabres,True,Carolina Hurricanes,False,"[1, 1, 1]","[1, 3, 0]",131.0,-141.0,1.5,-1.5,-199.0,184.0,1.0,-1.0,5.5,105.0,-115.0,208.0,-8.0,0.0,2019-01-12T00:19:57.217434Z
703,1,2,0,1,Dallas Stars,True,Philadelphia Flyers,False,"[0, 0, 1]","[0, 2, 0]",-103.0,-107.0,1.5,-1.5,-270.0,248.0,5.0,-2.0,5.5,-110.0,100.0,-2.0,202.0,0.0,2019-01-11T00:04:40.510246Z
704,1,3,0,1,Carolina Hurricanes,True,Tampa Bay Lightning,False,"[0, 1, 0]","[0, 0, 3]",190.0,-208.0,1.5,-1.5,-124.0,114.0,12.0,-12.0,6.5,-109.0,-101.0,11.0,-211.0,0.0,2019-01-11T00:29:50.852412Z
705,2,3,0,1,Winnipeg Jets,True,Minnesota Wild,False,"[0, 1, 1]","[1, 2, 0]",107.0,-117.0,1.5,-1.5,-245.0,225.0,5.0,-5.0,6.0,-105.0,-105.0,3.0,-3.0,0.0,2019-01-11T01:02:24.502457Z
706,1,4,0,1,Montreal Canadiens,True,St. Louis Blues,False,"[0, 1, 0]","[2, 1, 1]",116.0,-126.0,1.5,-1.5,-240.0,220.0,-10.0,10.0,5.5,-106.0,-104.0,9.0,-209.0,0.0,2019-01-11T00:30:06.949707Z
707,3,4,0,1,Florida Panthers,True,Edmonton Oilers,False,"[1, 1, 1, 0, 0]","[1, 1, 1, 0, 1]",100.0,-110.0,1.5,-1.5,-225.0,205.0,-5.0,5.0,6.5,-102.0,-108.0,6.0,-6.0,0.0,2019-01-11T01:56:15.492331Z
708,3,2,1,0,San Jose Sharks,True,Vegas Golden Knights,False,"[0, 1, 2]","[1, 0, 1]",110.0,-120.0,1.5,-1.5,-240.0,220.0,-5.0,5.0,6.0,-113.0,103.0,2.0,-2.0,0.0,2019-01-11T02:52:25.831842Z
709,4,2,1,0,Toronto Maple Leafs,True,New Jersey Devils,False,"[3, 0, 1]","[0, 2, 0]",-158.0,148.0,-1.5,1.5,165.0,-175.0,-3.0,5.0,6.5,-115.0,105.0,-215.0,215.0,0.0,2019-01-10T23:42:40.586487Z
710,4,3,1,0,Arizona Coyotes,True,Vancouver Canucks,False,"[0, 2, 1, 1]","[0, 2, 1, 0]",112.0,-122.0,1.5,-1.5,-234.0,214.0,1.0,-1.0,5.5,102.0,-112.0,2.0,-2.0,0.0,2019-01-11T01:42:10.607369Z
711,4,2,1,0,Washington Capitals,True,Boston Bruins,False,"[1, 1, 2]","[0, 1, 1]",128.0,-138.0,1.5,-1.5,-200.0,185.0,15.0,-10.0,6.0,113.0,-123.0,2.0,-2.0,0.0,2019-01-10T23:58:52.903004Z
712,4,1,1,0,Ottawa Senators,True,Los Angeles Kings,False,"[0, 2, 2]","[0, 1, 0]",200.0,-220.0,1.5,-1.5,-125.0,115.0,1.0,-1.0,6.0,115.0,-125.0,4.0,-4.0,0.0,2019-01-11T03:31:07.484Z
713,4,3,1,0,New York Islanders,True,New York Rangers,False,"[2, 1, 1]","[1, 1, 1]",-125.0,115.0,-1.5,1.5,208.0,-228.0,-2.0,2.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-10T23:55:54.627212Z
714,3,2,1,0,Boston Bruins,True,Toronto Maple Leafs,False,"[1, 2, 0]","[0, 2, 0]",117.0,-127.0,1.5,-1.5,-225.0,205.0,-5.0,5.0,6.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-12T22:57:17.035947Z
715,5,3,1,0,Tampa Bay Lightning,True,Buffalo Sabres,False,"[1, 1, 3]","[2, 0, 1]",-175.0,165.0,-1.5,1.5,153.0,-163.0,-2.0,2.0,6.5,-110.0,100.0,-7.0,207.0,0.0,2019-01-12T16:39:37.034371Z
716,0,3,0,1,Colorado Avalanche,True,Montreal Canadiens,False,"[0, 0, 0]","[0, 0, 3]",-101.0,-109.0,1.5,-1.5,-260.0,240.0,-10.0,10.0,6.0,-115.0,105.0,-2.0,2.0,0.0,2019-01-12T17:57:12.882702Z
717,2,1,1,0,Columbus Blue Jackets,True,Washington Capitals,False,"[1, 0, 0, 1]","[0, 0, 1, 0]",144.0,-154.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.5,100.0,-110.0,205.0,-5.0,0.0,2019-01-12T23:08:48.725596Z
718,3,4,0,1,Buffalo Sabres,True,Carolina Hurricanes,False,"[1, 1, 1]","[1, 3, 0]",131.0,-141.0,1.5,-1.5,-199.0,184.0,1.0,-1.0,5.5,105.0,-115.0,208.0,-8.0,0.0,2019-01-12T00:19:57.217434Z
719,2,4,0,1,Detroit Red Wings,True,Winnipeg Jets,False,"[0, 1, 1]","[2, 1, 1]",190.0,-210.0,1.5,-1.5,-125.0,115.0,-2.0,2.0,6.5,-101.0,-109.0,-201.0,1.0,0.0,2019-01-11T23:45:26.716842Z
720,2,3,0,1,Philadelphia Flyers,True,New Jersey Devils,False,"[0, 1, 1]","[1, 1, 1]",108.0,-118.0,1.5,-1.5,-240.0,220.0,-5.0,5.0,6.0,-102.0,-108.0,-202.0,2.0,0.0,2019-01-12T17:11:49.516555Z
721,2,1,1,0,New York Rangers,True,New York Islanders,False,"[0, 1, 1]","[0, 1, 0]",173.0,-188.0,1.5,-1.5,-157.0,147.0,-2.0,2.0,6.0,-107.0,-103.0,-2.0,2.0,0.0,2019-01-12T18:07:46.437848Z
722,7,4,1,0,Pittsburgh Penguins,True,Anaheim Ducks,False,"[0, 3, 4]","[3, 1, 0]",-135.0,125.0,-1.5,1.5,200.0,-220.0,-6.0,6.0,6.0,-103.0,-107.0,2.0,-2.0,0.0,2019-01-12T03:09:22.081794Z
723,3,4,0,1,Florida Panthers,True,Calgary Flames,False,"[1, 1, 1]","[0, 2, 2]",189.0,-207.0,1.5,-1.5,-120.0,110.0,4.0,-4.0,6.5,-120.0,110.0,-5.0,5.0,0.0,2019-01-12T02:04:12.849706Z
724,1,5,0,1,Florida Panthers,True,Vancouver Canucks,False,"[0, 0, 1]","[0, 1, 4]",-110.0,100.0,1.5,-1.5,-280.0,255.0,-10.0,7.0,6.0,-120.0,110.0,2.0,-2.0,0.0,2019-01-13T23:55:32.912695Z
725,3,2,1,0,Boston Bruins,True,Toronto Maple Leafs,False,"[1, 2, 0]","[0, 2, 0]",117.0,-127.0,1.5,-1.5,-225.0,205.0,-5.0,5.0,6.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-12T22:57:17.035947Z
726,5,3,1,0,Tampa Bay Lightning,True,Buffalo Sabres,False,"[1, 1, 3]","[2, 0, 1]",-175.0,165.0,-1.5,1.5,153.0,-163.0,-2.0,2.0,6.5,-110.0,100.0,-7.0,207.0,0.0,2019-01-12T16:39:37.034371Z
727,0,3,0,1,Colorado Avalanche,True,Montreal Canadiens,False,"[0, 0, 0]","[0, 0, 3]",-101.0,-109.0,1.5,-1.5,-260.0,240.0,-10.0,10.0,6.0,-115.0,105.0,-2.0,2.0,0.0,2019-01-12T17:57:12.882702Z
728,3,1,1,0,St. Louis Blues,True,Dallas Stars,False,"[2, 0, 1]","[0, 0, 1]",133.0,-143.0,1.5,-1.5,-200.0,185.0,-5.0,5.0,5.5,101.0,-111.0,206.0,-6.0,0.0,2019-01-12T14:10:05.397135Z
729,2,1,1,0,Columbus Blue Jackets,True,Washington Capitals,False,"[1, 0, 0, 1]","[0, 0, 1, 0]",144.0,-154.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.5,100.0,-110.0,205.0,-5.0,0.0,2019-01-12T23:08:48.725596Z
730,3,6,0,1,Nashville Predators,True,Carolina Hurricanes,False,"[0, 2, 1]","[2, 3, 1]",-132.0,122.0,-1.5,1.5,203.0,-223.0,-2.0,2.0,6.0,117.0,-127.0,2.0,-2.0,0.0,2019-01-13T17:30:51.407417Z
731,2,5,0,1,Pittsburgh Penguins,True,Los Angeles Kings,False,"[1, 0, 1]","[1, 2, 2]",-141.0,131.0,-1.5,1.5,188.0,-205.0,-2.0,5.0,6.0,103.0,-113.0,-3.0,3.0,0.0,2019-01-12T23:05:24.486933Z
732,3,4,0,1,Anaheim Ducks,True,Winnipeg Jets,False,"[2, 1, 0, 0]","[1, 1, 1, 1]",170.0,-185.0,1.5,-1.5,-155.0,145.0,3.0,-3.0,6.0,113.0,-123.0,2.0,-2.0,0.0,2019-01-13T20:43:27.700087Z
733,1,4,0,1,Ottawa Senators,True,San Jose Sharks,False,"[0, 0, 1]","[0, 1, 3]",290.0,-320.0,1.5,-1.5,120.0,-130.0,-5.0,5.0,6.5,-118.0,108.0,-2.0,2.0,0.0,2019-01-12T21:57:10.169565Z
734,4,3,1,0,Vegas Golden Knights,True,Chicago Blackhawks,False,"[0, 2, 1, 1]","[2, 1, 0, 0]",-170.0,160.0,-1.5,1.5,160.0,-170.0,-5.0,5.0,6.5,-110.0,100.0,-210.0,210.0,0.0,2019-01-13T01:14:05.956418Z
735,5,7,0,1,New York Rangers,True,Columbus Blue Jackets,False,"[2, 1, 2]","[2, 3, 2]",218.0,-238.0,1.5,-1.5,-125.0,115.0,3.0,-3.0,6.0,-108.0,-102.0,2.0,-202.0,0.0,2019-01-13T17:31:11.914821Z
736,1,5,0,1,Tampa Bay Lightning,True,New York Islanders,False,"[0, 1, 0]","[3, 1, 1]",-161.0,151.0,-1.5,1.5,165.0,-175.0,-1.0,2.0,6.5,100.0,-110.0,-1.0,1.0,0.0,2019-01-13T23:58:30.063619Z
737,5,2,1,0,Detroit Red Wings,True,Minnesota Wild,False,"[1, 2, 2]","[1, 1, 0]",210.0,-230.0,1.5,-1.5,-120.0,110.0,-5.0,5.0,5.5,-110.0,100.0,5.0,-5.0,0.0,2019-01-13T01:05:28.956048Z
738,3,2,1,0,Arizona Coyotes,True,Edmonton Oilers,False,"[0, 2, 1]","[1, 1, 0]",135.0,-145.0,1.5,-1.5,-200.0,185.0,-4.0,4.0,5.5,102.0,-112.0,-1.0,1.0,0.0,2019-01-13T03:05:08.815542Z
739,1,5,0,1,Florida Panthers,True,Vancouver Canucks,False,"[0, 0, 1]","[0, 1, 4]",-110.0,100.0,1.5,-1.5,-280.0,255.0,-10.0,7.0,6.0,-120.0,110.0,2.0,-2.0,0.0,2019-01-13T23:55:32.912695Z
740,5,8,0,1,Chicago Blackhawks,True,New Jersey Devils,False,"[0, 3, 2]","[1, 5, 2]",139.0,-149.0,1.5,-1.5,-191.0,176.0,-1.0,1.0,6.0,-105.0,-105.0,1.0,-1.0,0.0,2019-01-14T23:35:09.136787Z
741,4,7,0,1,Minnesota Wild,True,Philadelphia Flyers,False,"[2, 1, 1]","[2, 3, 2]",-121.0,111.0,-1.5,1.5,220.0,-240.0,10.0,-10.0,6.0,121.0,-131.0,1.0,-1.0,0.0,2019-01-14T23:38:12.497611Z
742,1,7,0,1,Arizona Coyotes,True,Calgary Flames,False,"[0, 1, 0]","[2, 2, 3]",230.0,-250.0,1.5,-1.5,-119.0,109.0,4.0,-4.0,6.0,-115.0,105.0,-5.0,5.0,0.0,2019-01-14T02:38:05.119387Z
743,4,1,1,0,St. Louis Blues,True,Washington Capitals,False,"[0, 3, 1]","[1, 0, 0]",153.0,-163.0,1.5,-1.5,-177.0,166.0,3.0,-2.0,5.5,-132.0,122.0,-2.0,2.0,0.0,2019-01-14T23:22:16.300562Z
744,1,5,0,1,Tampa Bay Lightning,True,New York Islanders,False,"[0, 1, 0]","[3, 1, 1]",-161.0,151.0,-1.5,1.5,165.0,-175.0,-1.0,2.0,6.5,100.0,-110.0,-1.0,1.0,0.0,2019-01-13T23:58:30.063619Z
745,3,2,1,0,Montreal Canadiens,True,Boston Bruins,False,"[1, 1, 0, 1]","[1, 0, 1, 0]",164.0,-174.0,1.5,-1.5,-161.0,151.0,-2.0,2.0,5.5,-119.0,109.0,2.0,-2.0,0.0,2019-01-14T21:50:48.312317Z
746,6,3,1,0,Colorado Avalanche,True,Toronto Maple Leafs,False,"[0, 3, 3]","[0, 2, 1]",167.0,-179.0,1.5,-1.5,-157.0,147.0,-2.0,2.0,6.5,-123.0,113.0,2.0,-2.0,0.0,2019-01-14T21:45:08.498193Z
747,1,2,0,1,St. Louis Blues,True,New York Islanders,False,"[0, 0, 1, 0]","[1, 0, 0, 1]",0.0001,0.0001,1.0,-1.0,-137.0,117.0,1.0,-1.0,6.0,120.0,-140.0,119.9999008178711,-140.00010681152344,5.999899864196777,2019-01-15T13:42:02.886164Z
748,2,6,0,1,Carolina Hurricanes,True,New York Rangers,False,"[1, 0, 1]","[3, 1, 2]",-145.0,135.0,-1.5,1.5,175.0,-190.0,-2.0,2.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-15T23:54:05.526973Z
749,5,8,0,1,Chicago Blackhawks,True,New Jersey Devils,False,"[0, 3, 2]","[1, 5, 2]",139.0,-149.0,1.5,-1.5,-191.0,176.0,-1.0,1.0,6.0,-105.0,-105.0,1.0,-1.0,0.0,2019-01-14T23:35:09.136787Z
750,4,7,0,1,Minnesota Wild,True,Philadelphia Flyers,False,"[2, 1, 1]","[2, 3, 2]",-121.0,111.0,-1.5,1.5,220.0,-240.0,10.0,-10.0,6.0,121.0,-131.0,1.0,-1.0,0.0,2019-01-14T23:38:12.497611Z
751,2,7,0,1,Buffalo Sabres,True,Edmonton Oilers,False,"[2, 0, 0]","[3, 2, 2]",104.0,-114.0,1.5,-1.5,-245.0,225.0,5.0,-5.0,6.0,119.0,-129.0,1.0,-1.0,0.0,2019-01-15T01:56:59.555451Z
752,4,1,1,0,St. Louis Blues,True,Washington Capitals,False,"[0, 3, 1]","[1, 0, 0]",153.0,-163.0,1.5,-1.5,-177.0,166.0,3.0,-2.0,5.5,-132.0,122.0,-2.0,2.0,0.0,2019-01-14T23:22:16.300562Z
753,1,5,0,1,Florida Panthers,True,Montreal Canadiens,False,"[1, 0, 0]","[0, 3, 2]",104.0,-114.0,1.5,-1.5,-240.0,220.0,-2.0,2.0,6.5,104.0,-114.0,230.0,-230.0,0.5,2019-01-15T22:57:40.899958Z
754,3,2,1,0,Montreal Canadiens,True,Boston Bruins,False,"[1, 1, 0, 1]","[1, 0, 1, 0]",164.0,-174.0,1.5,-1.5,-161.0,151.0,-2.0,2.0,5.5,-119.0,109.0,2.0,-2.0,0.0,2019-01-14T21:50:48.312317Z
755,6,3,1,0,Colorado Avalanche,True,Toronto Maple Leafs,False,"[0, 3, 3]","[0, 2, 1]",167.0,-179.0,1.5,-1.5,-157.0,147.0,-2.0,2.0,6.5,-123.0,113.0,2.0,-2.0,0.0,2019-01-14T21:45:08.498193Z
756,1,4,0,1,New Jersey Devils,True,Columbus Blue Jackets,False,"[0, 1, 0]","[3, 1, 0]",169.0,-182.0,1.5,-1.5,-150.0,140.0,-5.0,5.0,6.5,100.0,-110.0,201.0,-1.0,0.0,2019-01-15T21:59:19.082294Z
757,1,3,0,1,Anaheim Ducks,True,Detroit Red Wings,False,"[0, 1, 0]","[0, 0, 3]",-107.0,-103.0,-1.5,1.5,255.0,-280.0,10.0,-15.0,5.5,100.0,-110.0,205.0,-5.0,0.0,2019-01-15T23:20:44.134015Z
758,2,5,0,1,Colorado Avalanche,True,Ottawa Senators,False,"[0, 1, 1]","[0, 3, 2]",-161.0,151.0,-1.5,1.5,150.0,-160.0,-8.0,8.0,6.5,-133.0,123.0,1.0,-1.0,0.0,2019-01-16T23:42:47.250363Z
759,1,4,0,1,Vegas Golden Knights,True,Winnipeg Jets,False,"[0, 0, 1]","[0, 2, 2]",101.0,-111.0,1.5,-1.5,-255.0,235.0,-5.0,5.0,6.5,100.0,-110.0,210.0,-210.0,0.0,2019-01-15T15:00:29.492749Z
760,2,0,1,0,Tampa Bay Lightning,True,Dallas Stars,False,"[1, 0, 1]","[0, 0, 0]",-150.0,140.0,-1.5,1.5,175.0,-190.0,-5.0,5.0,6.5,100.0,-110.0,-6.0,6.0,0.0,2019-01-15T22:56:21.232845Z
761,1,2,0,1,St. Louis Blues,True,New York Islanders,False,"[0, 0, 1, 0]","[1, 0, 0, 1]",0.0001,0.0001,1.0,-1.0,-137.0,117.0,1.0,-1.0,6.0,120.0,-140.0,119.9999008178711,-140.00010681152344,5.999899864196777,2019-01-15T13:42:02.886164Z
762,2,6,0,1,Carolina Hurricanes,True,New York Rangers,False,"[1, 0, 1]","[3, 1, 2]",-145.0,135.0,-1.5,1.5,175.0,-190.0,-2.0,2.0,6.0,-110.0,100.0,5.0,-5.0,0.0,2019-01-15T23:54:05.526973Z
763,2,7,0,1,Washington Capitals,True,Nashville Predators,False,"[0, 1, 1]","[2, 4, 1]",147.0,-157.0,1.5,-1.5,-179.0,167.0,1.0,-1.0,6.0,-105.0,-105.0,-208.0,8.0,0.0,2019-01-15T19:19:53.573908Z
764,1,5,0,1,Florida Panthers,True,Montreal Canadiens,False,"[1, 0, 0]","[0, 3, 2]",104.0,-114.0,1.5,-1.5,-240.0,220.0,-2.0,2.0,6.5,104.0,-114.0,230.0,-230.0,0.5,2019-01-15T22:57:40.899958Z
765,2,5,0,1,Pittsburgh Penguins,True,San Jose Sharks,False,"[1, 0, 1]","[2, 1, 2]",122.0,-132.0,1.5,-1.5,-210.0,190.0,-10.0,5.0,6.5,-115.0,105.0,12.0,-12.0,0.0,2019-01-16T02:41:23.086326Z
766,2,3,0,1,Los Angeles Kings,True,Minnesota Wild,False,"[0, 1, 1, 0, 0]","[0, 1, 1, 0, 1]",138.0,-148.0,1.5,-1.5,-190.0,175.0,-5.0,5.0,5.5,105.0,-115.0,2.0,-2.0,0.0,2019-01-15T16:28:44.623479Z
767,3,4,0,1,Boston Bruins,True,Philadelphia Flyers,False,"[2, 0, 1]","[1, 2, 1]",-148.0,138.0,-1.5,1.5,180.0,-195.0,-5.0,5.0,6.0,107.0,-117.0,-3.0,3.0,0.0,2019-01-16T19:38:54.79814Z
